customerID,gender,is_male,SeniorCitizen,Partner,has_partner,Dependents,has_dependents,PhoneService,has_phone,InternetService,fiber_optic,OnlineSecurity,has_security,StreamingTV,streams_tv,Contract,is_monthly
6952-OMNWB,Male,1,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
4697-LUPSU,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
8434-VGEQQ,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
4952-YSOGZ,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
1589-AGTLK,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
5244-IRFIH,Male,1,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
6549-YMFAW,Male,1,1,Yes,1,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
4950-HKQTE,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
6786-OBWQR,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
2684-EIWEO,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
2753-JMMCV,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,"Two year",0
6439-GTPCA,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
6621-YOBKI,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
1216-JWVUX,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
7564-GHCVB,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,No,0,"Two year",0
1173-NOEYG,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
7595-EHCDL,Male,1,0,Yes,1,Yes,1,No,0,DSL,0,No,0,Yes,1,Month-to-month,1
6647-ZEDXT,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
2521-NPUZR,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,"Two year",0
1307-TVUFB,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
7503-MIOGA,Female,0,1,Yes,1,No,0,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
4381-MHQDC,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,"Two year",0
6923-JHPMP,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
5138-WVKYJ,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
4018-PPNDW,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
1635-FJFCC,Female,0,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
2499-AJYUA,Female,0,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"Two year",0
6919-ELBGL,Male,1,1,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
3966-HRMZA,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
6425-JWTDV,Male,1,0,Yes,1,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
8405-IGQFX,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
8224-IVVPA,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
9477-LGWQI,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
1410-RSCMR,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
3115-CZMZD,Male,1,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
0139-IVFJG,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
6683-VLCTZ,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
5730-DBDSI,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
0030-FNXPP,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
2189-WWOEW,Female,0,0,No,0,Yes,1,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
5684-FJVYR,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,No,0,"Two year",0
4013-GUXND,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
1894-IGFSG,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
7379-POKDZ,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
1266-NZYUI,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,"Two year",0
7969-FFOWG,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
4718-DHSMV,Female,0,0,No,0,No,0,No,0,DSL,0,No,0,Yes,1,Month-to-month,1
5175-WLYXL,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
7817-OMJNA,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
8728-SKJLR,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
3137-NYQQI,Male,1,0,Yes,1,No,0,Yes,1,DSL,0,Yes,1,No,0,"One year",0
7706-DZNKK,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
0236-HFWSV,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
3900-AQPHZ,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
5842-POCOP,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
2037-XJFUP,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
8823-RLPWL,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
9505-SQFSW,Female,0,0,Yes,1,Yes,1,No,0,DSL,0,No,0,No,0,Month-to-month,1
7314-OXENN,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
3758-CKOQL,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,"One year",0
0322-CHQRU,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
5676-CFLYY,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,No,0,Yes,1,"Two year",0
7521-AFHAB,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
0285-INHLN,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
4678-DVQEO,Female,0,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
5125-CNDSP,Male,1,0,No,0,Yes,1,No,0,DSL,0,Yes,1,No,0,"One year",0
0691-IFBQW,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"One year",0
4992-LTJNE,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,"Two year",0
2202-OUTMO,Female,0,0,Yes,1,No,0,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
0810-BDHAW,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"One year",0
0229-LFJAF,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,"Two year",0
7131-ZQZNK,Female,0,0,Yes,1,Yes,1,No,0,DSL,0,Yes,1,Yes,1,"Two year",0
3442-ZHHCC,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,"One year",0
5726-CVNYA,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
9871-ELEYA,Female,0,0,No,0,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
4257-GAESD,Female,0,0,No,0,No,0,No,0,DSL,0,No,0,Yes,1,Month-to-month,1
5173-WXOQV,Male,1,0,Yes,1,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
2040-OBMLJ,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,"One year",0
6286-ZHAOK,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3807-XHCJH,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3009-JWMPU,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
5671-RQRLP,Female,0,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,"Two year",0
1450-GALXR,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
8859-AXJZP,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
3174-AKMAS,Female,0,0,Yes,1,No,0,Yes,1,DSL,0,No,0,Yes,1,"Two year",0
3138-BKYAV,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
9926-PJHDQ,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,No,0,Yes,1,"Two year",0
7382-DFJTU,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
2798-NYLMZ,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
4289-DTDKW,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
1820-TQVEV,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
2239-JALAW,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
4853-RULSV,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
8098-TDCBU,Female,0,0,Yes,1,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
3551-GAEGL,Male,1,0,Yes,1,Yes,1,No,0,DSL,0,Yes,1,No,0,"One year",0
4785-NKHCX,Male,1,1,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3196-NVXLZ,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
6275-YDUVO,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
0036-IHMOT,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
0115-TFERT,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
4178-EGMON,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,"Two year",0
4220-TINQT,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
5318-YKDPV,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
7975-TZMLR,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
0295-QVKPB,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,Yes,1,Month-to-month,1
4335-BSMJS,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
2311-QYMUQ,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
3643-AHCFP,Male,1,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
9146-JRIOX,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3104-OWCGK,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
5337-IIWKZ,Male,1,0,Yes,1,Yes,1,No,0,DSL,0,No,0,Yes,1,Month-to-month,1
9101-BWFSS,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"One year",0
9650-VBUOG,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
3487-EARAT,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,"One year",0
2672-TGEFF,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
9231-ZJYAM,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
4250-WAROZ,Male,1,1,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
8184-WMOFI,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,"One year",0
6982-SSHFK,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
6092-QZVPP,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,Yes,1,Month-to-month,1
4625-LAMOB,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
0727-BMPLR,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
0392-BZIUW,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
1038-ZAGBI,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
6549-NNDYT,Female,0,0,No,0,No,0,No,0,DSL,0,Yes,1,No,0,Month-to-month,1
3027-ZTDHO,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
0422-OHQHQ,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
6916-HIJSE,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
2316-ESMLS,Female,0,0,Yes,1,Yes,1,No,0,DSL,0,Yes,1,No,0,"One year",0
9778-OGKQZ,Male,1,0,Yes,1,No,0,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
7408-OFWXJ,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
6007-TCTST,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
2252-NKNSI,Male,1,0,No,0,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
8713-IGZSO,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
7905-TVXTA,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,Yes,1,Month-to-month,1
7695-PKLCZ,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
2382-BCKQJ,Female,0,0,No,0,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
8374-UULRV,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
2207-NHRJK,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
3224-DFQNQ,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,"One year",0
5275-PMFUT,Male,1,0,Yes,1,Yes,1,No,0,DSL,0,Yes,1,Yes,1,"Two year",0
4795-UXVCJ,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
9777-IQHWP,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,No,0,"Two year",0
0947-MUGVO,Male,1,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
9944-HKVVB,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
4124-MMETB,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
3671-SHRSP,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
0979-MOZQI,Male,1,0,Yes,1,No,0,No,0,DSL,0,No,0,Yes,1,"Two year",0
2732-ISEZX,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3313-QKNKB,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,"One year",0
0323-XWWTN,Male,1,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
1937-OTUKY,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
1573-LGXBA,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
1764-VUUMT,Male,1,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
5073-WXOYN,Female,0,0,No,0,No,0,No,0,DSL,0,No,0,Yes,1,Month-to-month,1
4713-ZBURT,Male,1,0,No,0,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"Two year",0
3050-GBUSH,Female,0,0,No,0,No,0,No,0,DSL,0,No,0,Yes,1,Month-to-month,1
0207-MDKNV,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
7876-AEHIG,Female,0,0,No,0,Yes,1,No,0,DSL,0,Yes,1,Yes,1,"One year",0
7945-HLKEA,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,"One year",0
9342-VNIMQ,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
9851-KIELU,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
3523-BRGUW,Male,1,1,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
3908-BLSYF,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
3199-NPKCN,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"One year",0
5170-PTRKA,Female,0,0,Yes,1,Yes,1,No,0,DSL,0,Yes,1,No,0,"One year",0
4661-NJEUX,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
2123-AGEEN,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
1258-YMZNM,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"One year",0
0048-LUMLS,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
7549-MYGPK,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
5898-IGSLP,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
3804-RVTGV,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
6259-WJQLC,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
9227-LUNBG,Female,0,0,No,0,No,0,No,0,DSL,0,No,0,No,0,Month-to-month,1
7997-EASSD,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,"One year",0
0730-KOAVE,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
8975-SKGRX,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
0678-RLHVP,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"Two year",0
4315-MURBD,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
2267-FPIMA,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
1051-GEJLJ,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
9734-YWGEX,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
2719-BDAQO,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
5285-MVEHD,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"One year",0
0379-DJQHR,Male,1,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
0781-LKXBR,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
5543-QDCRY,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,Yes,1,Month-to-month,1
0297-RBCSG,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,"One year",0
4694-PHWFW,Female,0,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
0835-JKADZ,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"Two year",0
1907-UBQFC,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
7508-SMHXL,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
3865-YIOTT,Male,1,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"One year",0
5993-BQHEA,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
6024-RUGGH,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
6513-EECDB,Male,1,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
3956-CJUST,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
4079-WWQQQ,Male,1,0,No,0,No,0,No,0,DSL,0,Yes,1,Yes,1,"Two year",0
6103-BOCOU,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
5149-TGWDZ,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
7471-WNSUF,Male,1,0,Yes,1,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
8942-DBMHZ,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
4301-VVZKA,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
9199-PWQVC,Female,0,0,Yes,1,No,0,Yes,1,DSL,0,Yes,1,Yes,1,"One year",0
4824-GUCBY,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
5393-HJZSM,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
7074-IEVOJ,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
9625-QSTYE,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
0862-PRCBS,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,"Two year",0
8812-ZRHFP,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,No,0,"One year",0
5146-CBVOE,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
0454-OKRCT,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,"Two year",0
5787-KXGIY,Male,1,0,Yes,1,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
4750-ZRXIU,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
4198-VFOEA,Female,0,0,No,0,No,0,No,0,DSL,0,Yes,1,No,0,"One year",0
6630-UJZMY,Female,0,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
5709-LVOEQ,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
6400-BWQKW,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,Month-to-month,1
2692-AQCPF,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
0347-UBKUZ,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
0835-DUUIQ,Female,0,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
0811-GSDTP,Female,0,0,No,0,Yes,1,No,0,DSL,0,No,0,No,0,Month-to-month,1
7567-ECMCM,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
6115-ZTBFQ,Female,0,0,Yes,1,No,0,No,0,DSL,0,Yes,1,Yes,1,"Two year",0
6353-BRMMA,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
6680-WKXRZ,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
6231-WFGFH,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
9904-EHEVJ,Female,0,1,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
7028-DVOIQ,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
6169-PPETC,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
4208-UFFGW,Male,1,1,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
8584-KMVXD,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
8467-WYNSR,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
0851-DFJKB,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
5382-SOYZL,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
9448-REEVD,Male,1,0,Yes,1,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
3261-CQXOL,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
8388-FYNPZ,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
